event_id,domain,signer_id,hdr,nonce,ct,tag,action_id
E0016312,E-health,S0192,plan=PLAN_B|status=c5e9635ef32d2cd5|t=11|p=P_DISCHARGE_SUMMARY,25b952e02a890685aee3c786d2e94b17,0ac62190c2,3b10cd96b0d44084d9da678b9d4757ab4f4d2fa7ec6ad1694852b84e6aa507fb,
E0010291,E-health,S0065,plan=PLAN_A|status=1b52383b6d7340e6|t=9|p=P_ICU_OVERRIDE,630f5f20c204fa1eb4e83487dee531b9,24da088eaf,59513a76e7507860711a58b1c0a1888154858378859e25a6310494b2e6464e18,
E0042534,E-health,S0130,plan=PLAN_B|status=9df43385773514bd|t=5|p=P_GENERAL_READ,50ad94c73729f20874f8a507e832e294,fa544b0fd8,4df9d7bfca8d913d581372907920bf7705e86b9f466655ee7883dd71c2696a45,
E0014652,E-health,S0015,plan=PLAN_A|status=4d3d07adfab137ae|t=6|p=P_GENERAL_READ,197c0b550f7c773fd40c57304369c75c,d1e045b0c3,f453534b618ccbecd328d0c73a15770a16cf24f80e7e103b9ff08c2529b43666,
E0039530,E-health,S0182,plan=PLAN_C|status=c5e9635ef32d2cd5|t=11|p=P_LAB_RESULT,eb5f77234cf91bf6cfc4798318325da3,e9698ca5bb,f7b6613f418eff63a6401cc5264b666f8f3dfa9fa3a9e2f1a969bb0b2e1e4a59,
E0025841,E-health,S0146,plan=PLAN_A|status=31b419a7264af899|t=1|p=P_GENERAL_READ,8b4ab6920595c8dcb33d68d30d9f256b,20382715d8,1f0144cae2c696a1a24a1f85d8ca91fe1f0ddb4843b77a2bcde74c230ab17d50,
E0024213,E-health,S0181,plan=PLAN_B|status=d7f0fa9f535d2587|t=7|p=P_GENERAL_READ,4e5541ce4e9a10a93a987996723937f4,8cddeceb27,228111a17800b663e00e1b63b3f3512c8add7bf2574ed18b64126ad8fd80c24e,
E0016094,E-health,S0036,plan=PLAN_A|status=d7f0fa9f535d2587|t=7|p=P_DISCHARGE_SUMMARY,1ebbebd36c9d133da7b1dd0e47486c79,8b3c397ffb,a58f04bb13755fb199acebda2ac4794ab6c4b83794f79fa5ccc1fbc04d4e9c9b,
E0023304,E-health,S0075,plan=PLAN_C|status=547549b1c17e8eca|t=10|p=P_MED_ADMIN,324880eed4331387ba7f0addf431e613,02dd198453,7a67d0bb1373faf6b9d3f995dcda6fa28051dea624262048ed1c2a32cb614ecb,
E0044228,E-health,S0060,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_MED_ADMIN,2026dfb02d0124a9298bd6b7aaf50b95,909101f62f,b70d93aa194158d6fefcf6b3247af8fa9bb725de534c068256d91d94f0316293,
E0023796,E-health,S0026,plan=PLAN_A|status=e40524e3d72c2a8b|t=8|p=P_LAB_RESULT,8f83d918f0d9e5cc06ff101404719374,737b980a25,df4b944e9f92b6935773af38698a5a94cbea6bec7102244992c91ad7aa1a1e59,
E0022224,E-health,S0001,plan=PLAN_A|status=c5e9635ef32d2cd5|t=11|p=P_GENERAL_READ,6e6c04d3131eda07eb89a39031c1bd4e,c0a4b01851,fc3680e0f5dba379489fa311ce5c87ea5cb7328b51258b3d253bf1f3439ac0f8,
E0011877,E-health,S0019,plan=PLAN_B|status=c5e9635ef32d2cd5|t=11|p=P_LAB_RESULT,cf46d1a3cd37191a6602aaeeeae53d9c,b4f3c89ae2,b9f20854743305802d8cb2ebf1ebf0ca48447cd96e3c794008fb5fc74e1866e9,
E0044618,E-health,S0210,plan=PLAN_B|status=547549b1c17e8eca|t=10|p=P_ICU_OVERRIDE,510ea2f106173f44c193544658fa2a46,a6e6b70e95,fa2040c60b6876c44f82fa319790d20c9302625c58357705d07ca23d6ba8e56b,
E0002673,E-health,S0031,plan=PLAN_A|status=7204db50ab1c8bc4|t=2|p=P_DISCHARGE_SUMMARY,4d2cd510ab0154f6ba06fd99a932004c,46bbc3ca92,cb6e161922d1c68b6b35a026d67d2b94dd511f744b6e6c9d538087292839736f,
E0018164,E-health,S0189,plan=PLAN_B|status=161521aa60689725|t=4|p=P_GENERAL_READ,749e42ec611b6c92dbf159ff4b296aca,5c308a623d,e74c1cbf3b38aa2e17b5c496bbd98b1d96e680af8565b33543251695a7694c20,
E0017621,E-health,S0026,plan=PLAN_B|status=d7f0fa9f535d2587|t=7|p=P_DISCHARGE_SUMMARY,bc73924c98eb9ff9e3082db7760150ad,41466ea71d,1393766a095e5e0793c735eb491547095337b16825c9e2cda91c09c7a8277062,
E0011163,E-health,S0153,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_LAB_RESULT,5368247e4557344f200386724786205e,814ed7e20f,ec9846f142225fb6e7a8f52bb37b50aa58bad05b30476214de3affe3a84bc9f3,
E0043249,E-health,S0144,plan=PLAN_C|status=7204db50ab1c8bc4|t=2|p=P_ICU_OVERRIDE,1bb0f1d531611397bb63aa5d0440686d,be75660dcc,f97314be269389493a46c6142744778454151331ac60b0b7db3b156639af9d6e,
E0010903,E-health,S0192,plan=PLAN_A|status=e40524e3d72c2a8b|t=8|p=P_GENERAL_READ,40903c5f32426664f57ec445fafab5d5,9d951e112b,93e14cc61da223225421f87dd994b29030a3ada04e387a12271318244d24d77d,
E0019210,E-health,S0075,plan=PLAN_C|status=7204db50ab1c8bc4|t=2|p=P_MED_ADMIN,67155feaa04806e16c1a75628306dc8a,ddbcdbee7f,bbe208f2d5d7807e07751cb46738d633be9662d01f7e63f4ae7a857c53d606d6,
E0033979,E-health,S0032,plan=PLAN_B|status=4d3d07adfab137ae|t=6|p=P_LAB_RESULT,6f43cd1359bfdb1a5fa9623274a1dea7,1a5eaaaf0f,608cf42422acc7779726396d48ff1c07490e51ce86f8a9460c10ad865d1f0bf7,
E0007008,E-health,S0119,plan=PLAN_A|status=7204db50ab1c8bc4|t=2|p=P_GENERAL_READ,7b65e8daa374d7ddb8d83df7b964c1c2,89cec87556,e463356394b6e1efaf76b8e9e905e4e6fad7e3ae46c1821ee9e38b219c955d8d,
E0028268,E-health,S0161,plan=PLAN_B|status=4d3d07adfab137ae|t=6|p=P_GENERAL_READ,43eee852f2644a3ae76104561943f931,c40df9248c,1172df9789866e48b81095f35ac61733bfe820cb0a5af0ee5107f8a33780de1d,
E0031431,E-health,S0124,plan=PLAN_A|status=31b419a7264af899|t=1|p=P_GENERAL_READ,a16a491b1458e58844339912ecd8e9d6,997cdeeeef,47ea8392a8608efc1f7c3761570824a504f42cffd9c84cde89780903de8fa686,
E0022059,E-health,S0101,plan=PLAN_B|status=ebd40da46d8f3629|t=12|p=P_GENERAL_READ,9353ca5c87830d0217ac8eaafb8fe00c,7cb6e1eb8d,f5c3a64fb5f51f4f5edf045607015a4f19d3976df15ae8209ff932a1a5ce47f9,
E0002252,E-health,S0108,plan=PLAN_B|status=9df43385773514bd|t=5|p=P_GENERAL_READ,910723bbc53cf1f7b0c8ffe641b5b9d9,a1b49de9d0,d9ab20b087e229779aa5bf65d110d74218e14ea862b94089edfdc386b7aa0e10,
E0017566,E-health,S0076,plan=PLAN_C|status=31b419a7264af899|t=1|p=P_GENERAL_READ,60bbe323f4e193b77e7fd622cd1c930c,a9e838638f,6e8f6ae0c70485e2898c75eb5f83b67f7f4c5f83d4ea77f89950ab02c6a12bd2,
E0022457,E-health,S0127,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_LAB_RESULT,3a58c4e8189c0f9bd5ffee88025d2f6d,5de41f3cbc,18c856b7f4d051748c0cc3c5c43165be5a8fbd21b2b757130135abe2658eedee,
E0003683,E-health,S0130,plan=PLAN_B|status=547549b1c17e8eca|t=10|p=P_ICU_OVERRIDE,38a25947372dbfa92f1899625935e207,5c000f066d,57a0cfb30e4fb0cee907185e34d9bf14a59ff9082475272d6fdf14dd39750f88,
E0004294,E-health,S0091,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_ICU_OVERRIDE,6849e2ea7766ed4b6ee98b6b1557f31f,7bda13b9ab,959627bc2e49a7fbb19e5903020cfbfd1f9f00fe76de4bb900dc0a9e7bf06a7e,
E0005322,E-health,S0207,plan=PLAN_A|status=364f0a884a0d5051|t=3|p=P_LAB_RESULT,978d1f5bdc2d218c4e3d920ae5b36b76,65136bdb5a,d4d406b0da01e9b3b2bd68c3018eb05f4590d263eaebdfb97d4416d0291f2fc7,
E0010010,E-health,S0028,plan=PLAN_B|status=d7f0fa9f535d2587|t=7|p=P_GENERAL_READ,b33f5dd91a930e3c6434f81127b23557,7ace125599,17000ced5e6d2fceb818f2944dc1bd686d2f454d16e6180b13fc19a0c95c0303,
E0008557,E-health,S0089,plan=PLAN_C|status=161521aa60689725|t=4|p=P_GENERAL_READ,ff270694da3d4b10f91e115c1e005ea4,b1d7b235d5,acfe43757a5aff61c90f81776267afbfa00dbf836295383c154f61d33acd4405,
E0006126,E-health,S0120,plan=PLAN_A|status=9df43385773514bd|t=5|p=P_LAB_RESULT,800a78bd9df3ced93409de4b83bea1a3,b896038f61,0ad3351909c5e5bbe957509e5a0f2711422b20edaeea6d4e0c6f9db8e6998d13,
E0009908,E-health,S0085,plan=PLAN_B|status=4d3d07adfab137ae|t=6|p=P_MED_ADMIN,a69daf13e54cb1aacc44673938819dc2,d5dfda56c9,1519b6d66684a2800401998ddf4c693f1c62c631672b0265117e7345395c6ff3,
E0022686,E-health,S0194,plan=PLAN_A|status=161521aa60689725|t=4|p=P_ICU_OVERRIDE,69ff9b4a5e7e3b6a24977f5e9989d1df,9ac534fb51,b29783307de463d71f1a4a51a6c2f4211bf66ca176c86f156c9563ae827f3803,
E0011341,E-health,S0037,plan=PLAN_C|status=c5e9635ef32d2cd5|t=11|p=P_GENERAL_READ,afd09d6552a626965e8763605640e80a,707d72d187,cd9aece1026741e36ef2943580bac0dac3a913192d7ac898795e040a3e1ab83b,
E0035833,E-health,S0112,plan=PLAN_B|status=c5e9635ef32d2cd5|t=11|p=P_LAB_RESULT,b74a15b6e172f8688497846210bd8e79,74cb6e7120,f64fdbb1edebdd075e426cd040a1d52fb769cd3ebd587c8f94d9ea6c26f65006,
E0004862,E-health,S0197,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_MED_ADMIN,3a5246f7dedb1d737e1e14ac472ca890,397b0a6458,7dfe49d518236c1865fd78e172ce73df9e788f306f649f4d281f65ca355001c3,
E0041201,E-health,S0022,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_LAB_RESULT,6b53ee9b6de752453cd0ac2f617d5c9b,1c616c1180,399f815f6864456df2992d31e4caef100d575c36f973d389d630ce5a02537bde,
E0039457,E-health,S0099,plan=PLAN_A|status=d7f0fa9f535d2587|t=7|p=P_GENERAL_READ,4dc5a812739635b30007599424577c34,e285c5cffa,cf8219d9d98be2e40884f5acd14d817f3c708f31815d944bdc654eb7e2e27e11,
E0033030,E-health,S0040,plan=PLAN_A|status=364f0a884a0d5051|t=3|p=P_GENERAL_READ,2ac224f8398c9316571b04ea9aa17185,744a2645fe,97fe141f9400f72877f07539397b25db73c183c976724b7ef1514308403cd453,
E0018613,E-health,S0128,plan=PLAN_A|status=1b52383b6d7340e6|t=9|p=P_LAB_RESULT,c8aef8ac78b5ad785c5bc82402bd49b5,10f5086c72,bba436263bce9bb8c3753bfeef3cc79dc930f506754c2115cf626cf152ec791b,
E0010627,E-health,S0083,plan=PLAN_A|status=e40524e3d72c2a8b|t=8|p=P_MED_ADMIN,628c35c7346277f24d3f29b7088a478f,91179b22eb,c804a0fc3c9bf6b971d10a7389aaee06720aada15fd6becafe7bf318cadab7ad,
E0018715,E-health,S0022,plan=PLAN_B|status=e40524e3d72c2a8b|t=8|p=P_LAB_RESULT,825bf91c98b4c5b6f7070cf7b9e3135f,a925f518b6,b87dc457b2ad70c898adfd7eef8d201e7c03da74ff1460a596a0cbb1729832bb,
E0010630,E-health,S0082,plan=PLAN_C|status=364f0a884a0d5051|t=3|p=P_EMERGENCY_ACCESS,5e0d8aa4acb93abac3c1848123d964cd,add2324fab,821401a567ceb1e1c37ef52209a43d4a3d401ac4d3c4e5fc5cff2c6a1175fe52,
E0023607,E-health,S0004,plan=PLAN_A|status=c5e9635ef32d2cd5|t=11|p=P_DISCHARGE_SUMMARY,7eb7ac6e21761c7130ff19bd597f8418,6314415066,968f3243c8963b234f841c79375de889d32969498b09b0685fe8021216d2b753,
E0006837,E-health,S0063,plan=PLAN_A|status=ebd40da46d8f3629|t=12|p=P_GENERAL_READ,def3f7ca7bd7329c4d32e0eb69e2dd2d,84b2d458d3,db4a97833e0d7ce2aab45313f89ee7ad504e9812b269bc1147d46dfae3167e7c,
E0041663,E-health,S0079,plan=PLAN_A|status=31b419a7264af899|t=1|p=P_MED_ADMIN,6720bd6f2d94ab60b63563bf6763b3be,5ff3abaff6,7213bfbb0ff29e9acab7633015f51edf8ce7b87399bc2a2842b18a617e686683,
E0027365,E-health,S0049,plan=PLAN_C|status=c5e9635ef32d2cd5|t=11|p=P_GENERAL_READ,133797a4da9c6458208b99ddc9b9bcbc,0cade796ea,1794c63ebf605086bdaecd1bb3551938009389e0ff23c2a602a12a0f82d0e543,
E0010054,E-health,S0094,plan=PLAN_B|status=ebd40da46d8f3629|t=12|p=P_ICU_OVERRIDE,2b460d6dadd960821aa45d6284031132,c523c30442,093cfb6dc6cee61da614789729efb03a3e7c43914d63d437d6d052bb74cfcf82,
E0005977,E-health,S0204,plan=PLAN_B|status=547549b1c17e8eca|t=10|p=P_MED_ADMIN,9d2c260446d8f8e065e8b41bfdecc128,2b8b2f65c6,65f33dbc7722dfea63602bc4a118275a73b92194e89701bda8b42455fbab49c2,
E0014457,E-health,S0207,plan=PLAN_A|status=9df43385773514bd|t=5|p=P_ICU_OVERRIDE,1ffdf007184e890a13bd7d54855cea34,334b30ba47,67e5ab102aac0004c20ecab379b1e1d7bb99aaa9d263815919fac19bf7e9e08f,
E0010445,E-health,S0071,plan=PLAN_C|status=161521aa60689725|t=4|p=P_EMERGENCY_ACCESS,ed258660a5996878b4b70140801c6810,e8c2f68a7a,4bdac08bed6effa4b18a826632fdbd2ed2a2065d2d3782de0e71316f37cc96aa,
E0041015,E-health,S0203,plan=PLAN_A|status=d7f0fa9f535d2587|t=7|p=P_EMERGENCY_ACCESS,ebc4a83e3b05a1c439153a572c489595,b9ee5dc227,ec324d0b13433e6e548d39d8834641a94b7c29a8256ebf642a8c834996527d80,
E0041451,E-health,S0142,plan=PLAN_A|status=9df43385773514bd|t=5|p=P_LAB_RESULT,b217b6dd5fb86a6eb31b1ddbb50afdec,de6f05ab94,31ce2515b861fb9b24eabd7c7e1d4a94f8504acb83251e497cf1996e95c676a5,
E0004867,E-health,S0181,plan=PLAN_B|status=364f0a884a0d5051|t=3|p=P_LAB_RESULT,b1d10994ba005e5c4b8a8a9ec2f94323,7c07b9cea0,ea4c8509bb673b29259382a351fbef2a13867bce5cea831a3d2bba5c86408ae9,
E0016957,E-health,S0057,plan=PLAN_A|status=161521aa60689725|t=4|p=P_GENERAL_READ,428e3031da6c76dc2854b879dfe2f4af,208f0046c8,f66f5d7cb01b18c0ab4d5000debbcacda7b40c4c5defda564c536fd374167519,
E0010147,E-health,S0154,plan=PLAN_A|status=e40524e3d72c2a8b|t=8|p=P_GENERAL_READ,73472be27b86abb3d6ec047516765866,ec87a9039b,7f32853537cb4c27fe89471c2f43dd2578760e25974e5824352fb6a6f65b69dc,
E0007818,E-health,S0098,plan=PLAN_A|status=364f0a884a0d5051|t=3|p=P_GENERAL_READ,fc3624d16c3c52535d6c9207e3660b7e,cc61cecee0,58ef59a51fc2e9d9bd167b309f0c2bb4b70df692457ec3f19805fc54d2c50738,
E0025974,E-health,S0113,plan=PLAN_B|status=161521aa60689725|t=4|p=P_MED_ADMIN,8a806c38f7fa1151f0871e9bb24a9d1a,d7b69fa2ac,de71dff9506c1479cf774a9ab52e96ed76d0fc2d0cf3e7fb4fba8f2a70d065ad,
E0014647,E-health,S0170,plan=PLAN_B|status=161521aa60689725|t=4|p=P_MED_ADMIN,44f88f56dae7f284a73b405ac4bcd0a0,43bfef1a55,437223e1f4a82ee008dd39451b181a39b671792146bdff3e920ac85ce4f6b27f,
E0033183,E-health,S0167,plan=PLAN_C|status=ebd40da46d8f3629|t=12|p=P_GENERAL_READ,37598222ef5631f1e46a325ff5368628,ba284e4772,c9e913f35c41a9e8103c212e73704622b352ca2a7e783e6dc7605468197313fd,
E0017073,E-health,S0060,plan=PLAN_A|status=1b52383b6d7340e6|t=9|p=P_MED_ADMIN,45474ca99747a0b0a2fdcf381ce169d0,59d4bf50f9,0d5a0a3416ba92d0acf45dfaa888037d2e2d29cadd351d3e390f19bc5c32c597,
E0005048,E-health,S0207,plan=PLAN_C|status=7204db50ab1c8bc4|t=2|p=P_LAB_RESULT,a19c9861a8562fb1272496b753d463f3,7d0dcb61b6,1631b265a4078ee33d91c1b3cdf5bc7a32746657ef9122e0778793708e22d397,
E0039430,E-health,S0135,plan=PLAN_B|status=c5e9635ef32d2cd5|t=11|p=P_GENERAL_READ,a4ac8960a6052874dc8fb4cb7c3bff69,3a0dcf2c8e,b0bf15b1dc8e611002fe3414daa5ecf5febdda9699dacfab518a81b6fde4535b,
E0031907,E-health,S0069,plan=PLAN_A|status=ebd40da46d8f3629|t=12|p=P_MED_ADMIN,38ccf896c7ced2ea5aff2c7e6572a24e,e761c97d5a,91adede93bcef28aa06e497ff66984dfefaa34632faa8bc2e27baf1fe061db3c,
E0026778,E-health,S0047,plan=PLAN_B|status=547549b1c17e8eca|t=10|p=P_GENERAL_READ,545c0ccce244f1587343dce396349a24,ffa7d73191,bb08eba3c43a1e9986f2babb4fa93b203f61c458445377d134aa9d684576883a,
E0025245,E-health,S0109,plan=PLAN_A|status=1b52383b6d7340e6|t=9|p=P_GENERAL_READ,0d1694b517c4e472bd57a6d1e942948d,03c848f9db,579a096c4440880517ecfd04d4c5793c5bc4b1c1146588065d54a52b96fd5dc3,
E0024132,E-health,S0116,plan=PLAN_A|status=547549b1c17e8eca|t=10|p=P_GENERAL_READ,3ce65ed120d9c07b19bf8a6f19438808,0508fa9671,cf44cd09cafeb6fb7e1397017fe5c209ff9fdbe507e76263662616276c92d363,
E0042411,E-health,S0057,plan=PLAN_A|status=ebd40da46d8f3629|t=12|p=P_GENERAL_READ,d850e81813cf9cc061f9d9de8d3ab306,6682ee802c,5fa9f6a21502a0ca2f9d1287274edcaedd5c11a55bff488dcff782e0f71c8f4a,
E0042425,E-health,S0210,plan=PLAN_A|status=364f0a884a0d5051|t=3|p=P_LAB_RESULT,ee63a80cde6361d8b820571383cb190f,8a6b20cd1d,6208f7d5a658881364b4949eb5e4e7fe4c2ee42cd349cf94a64a45c0e095cc49,
E0011812,E-health,S0081,plan=PLAN_B|status=ebd40da46d8f3629|t=12|p=P_ICU_OVERRIDE,9363c9252e7b31e27471d3f14c699aff,b40f225af5,4e90ced99809c223a72da09285a4f39021ad6d2f39111d6ee95d945bb014b213,
E0007222,E-health,S0044,plan=PLAN_B|status=9df43385773514bd|t=5|p=P_GENERAL_READ,45145fd47342125296d56caafdae1112,f4a1503daf,d1ad536b6fd57ed045a01861d64150fa26c603e6256b03735ad04dc79a40e76c,
E0007026,E-health,S0214,plan=PLAN_A|status=4d3d07adfab137ae|t=6|p=P_GENERAL_READ,9ca5d1fe45c5ac3f135ece87d9b842ec,54e8100a2a,60f897b981eb3f71fbe8eb97f00c106fd2da8c049472673602ef9ac9d09da9d7,
E0042701,E-health,S0167,plan=PLAN_C|status=ebd40da46d8f3629|t=12|p=P_GENERAL_READ,7b6d547c4a482a4cfd53bc61587f6e96,24b5952ba8,78db468f1ff4b4f3e0cc3987e7a5645efc2e6128c7f46c4ec3738b0d8c586552,
E0040322,E-health,S0189,plan=PLAN_A|status=161521aa60689725|t=4|p=P_GENERAL_READ,64238a5de7ccba357962d6551a92c83d,295bf19947,86dc16bd16942da756c4ccce77d440ae468850d60ce9bb91cd7a138ebad89579,
E0013465,E-health,S0133,plan=PLAN_B|status=31b419a7264af899|t=1|p=P_GENERAL_READ,0c6359c3e282240120c51e343368ff71,68ef8a625b,4bed5592d471774cd75686b6910f454a389423da72c5db0768865520a914a849,
E0019641,E-health,S0088,plan=PLAN_A|status=4d3d07adfab137ae|t=6|p=P_GENERAL_READ,10f6a026b9e468386e0450b611b9ce81,06ea227706,8c09162e3fb24d61e43e89cbfc352134c63931d70c1d71e1c8f0b424b33e9231,
E0029196,E-health,S0119,plan=PLAN_A|status=9df43385773514bd|t=5|p=P_ICU_OVERRIDE,f9d6d9bce6146b31ae26fb537e383d97,508fdc3c0e,9bdb96f1132ecb46ff6bcb0db73c07e58dcc62df7cb27fa88b2f2bd7599ed75b,
E0020695,E-health,S0214,plan=PLAN_A|status=7204db50ab1c8bc4|t=2|p=P_GENERAL_READ,04e058f0866da7fc0401df3e08959df5,d72525f5fd,e9fd3d21336be4f27cb17ef6ce5d6b335aa11317f93f5e2b3430153cfa16a1e0,
E0024718,E-health,S0195,plan=PLAN_C|status=7204db50ab1c8bc4|t=2|p=P_DISCHARGE_SUMMARY,5c84fbe2545d93df36387508a7de9d50,118788b037,1c941af5ab7788c92b3127ddd9fe6fe26a7644c1982665291ce1395a6203f64f,
E0015843,E-health,S0070,plan=PLAN_A|status=e40524e3d72c2a8b|t=8|p=P_GENERAL_READ,c3dec60242a2d19bfc9f9ba74aae9d8f,7f4e079d71,955bae826bd13b7fbe0ca299ed415b3f6f6764f1718df6b608cf689f6cc6b549,
E0038712,E-health,S0012,plan=PLAN_A|status=ebd40da46d8f3629|t=12|p=P_MED_ADMIN,d7816c790eb6afa1fad10b00bf42a189,bc202339d8,8303b6c58a70722bce43578863bf1308ee070c1659ee3714cbab1ce1c71fd0a8,
E0010331,E-health,S0048,plan=PLAN_A|status=7204db50ab1c8bc4|t=2|p=P_GENERAL_READ,97d720502ccb7b36a3b3f2b2c6c157b1,eb7af006f6,a3e8bb5a736cac81a2d6264c083cd4eec5caaf8b2a8f4643da66ef285c8a59f9,
E0000195,E-health,S0212,plan=PLAN_B|status=31b419a7264af899|t=1|p=P_GENERAL_READ,aa7b87b34fc8f1d2fd919128837541ae,e98213bf46,2e0e82dcbb7ddb76317e2b8567436e53a960a81c7b0d5e8a6805bcd78dfaf427,
E0001766,E-health,S0037,plan=PLAN_A|status=d7f0fa9f535d2587|t=7|p=P_GENERAL_READ,7af7ce7458547c6d3726d4391b53543a,b66e687866,347cb654e9778e3856bae136b16da109dd4142706492f475a5de8b4f2de09ccb,
E0027570,E-health,S0096,plan=PLAN_A|status=e40524e3d72c2a8b|t=8|p=P_MED_ADMIN,b70f2e9a8067f85e6ac7d1a47a7bdb84,884134e68e,ecfb206908d5f9753ff31c8c357b8bd61bdee9f3c4a769a08f4bf5acb800f1ea,
E0035868,E-health,S0041,plan=PLAN_A|status=ebd40da46d8f3629|t=12|p=P_EMERGENCY_ACCESS,cc546c4135f970c1dc21b3758db756dc,52a7bac159,d8d57cb40bc671178d1fa3234f72eb24362050bec29c8a99e56a869c574fde78,
E0014289,E-health,S0061,plan=PLAN_B|status=31b419a7264af899|t=1|p=P_ICU_OVERRIDE,d91a50fb3aefa0f7835d27e3d7370cb8,fe860a6f89,ad0e8230eed07fac70c09feef3868fa5eb723606af1ae17a19477d04e23ce7ea,
,OSN-Twitter,569466,plan=planA|status=8f5694f4f72568fa|t=4|p=P-restrict,3814cf1b8db2921c76f7215f5a3d4680,8db6e74ac41c,964ebabbce9181dc5f57c84252f5f0d0a1f501decf9d5e9865fd4531701180c8,11842.0
,OSN-Twitter,497381,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-takedown,cef9d20aa33e7a629f9b2eb62df4d33a,d2acf975236d,b5c6fbdca33ac39bb5add7462e9732501797cc2b3a10737e2a6c06b080c02ad6,19603.0
,OSN-Twitter,498982,plan=planC|status=2471cefd508ac22c|t=6|p=P-ban,9ee4853dd41a8dd0809507bcc1688804,bb91e25c5726,c9dc707fe2f62673cdc51b2cd654fbf7fb086a5559fb44be962dd726e1cae80d,45520.0
,OSN-Twitter,301013,plan=planC|status=af0f3aa73f259987|t=9|p=P-takedown,5eb81b9ceaef2d479e531e679b5decb5,e82fbe65fd48,2af775f0496564703fa93ac0ebb2435b150d8d0b3c4b04a23b77e64d8ea26bb2,25748.0
,OSN-Twitter,554038,plan=planC|status=af0f3aa73f259987|t=9|p=P-takedown,cacdaa28fc4ac3b3563ab6a5145add9a,e3528a5b9ff7,b9198d5ade6a95ee27bc606a3dc4720570f75991fbaf3c347187cb0c2bc7cfde,42643.0
,OSN-Twitter,951961,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-escalate,8d699c336f8abfec33f287097ea88c6d,2ce21092d8ba,1f56eb86bfd1bc782936ebef9765eefdeb41c6f1ae4dac2d29375fadbf246676,31903.0
,OSN-Twitter,61680,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-restrict,2603f456266100b88da1fe29f68d1dc3,55635572df,e418d26a8f1b4ae1ce1051d715a90a798be24631b44d6f91a41645bbe657dff2,30347.0
,OSN-Twitter,535051,plan=planA|status=3f2b54a1bd7dfd3e|t=1|p=P-override,4ef1ba135e62012dda0dc143d2e11298,dc2907b394ae,796fab8d0521ff4a5896c3563dd98ef726b4618895f7bd7b57fc148a533383c9,12364.0
,OSN-Twitter,793057,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-escalate,7e031bb5d6c7cd3ba4834ea9c03e2f2e,eb1b718389df,7409bee3b6593e7f68643de86c1036b12337310db4c94eb66353bc7c999c8d1e,32491.0
,OSN-Twitter,63499,plan=planA|status=e950fbae6157de68|t=10|p=P-override,d74319aa71ed2ee8d8fb12f689e86fc8,80c514087b,bbb1b417a93e7dff047835a65707197bbedfe764a4e96a26a0a6cd34140b70ec,26129.0
,OSN-Twitter,102898,plan=planB|status=48bafea50ecc1481|t=11|p=P-takedown,c2ce762917182f2241a7cc155362be1f,d5e5eaca4255,c8f0528b908549beb3f4604f795f94f01ac0dc174e489e0c130d3384e318a6d1,14228.0
,OSN-Twitter,440695,plan=planB|status=3dbc83ebc3d88ac9|t=2|p=P-ban,4272dea55464d1f734779750184a7f38,4c1868ca2eb0,9cba6a1f82f5d02cdbe440d70d7e446475a7e9d61316719b1af5b50e1d3c411e,26377.0
,OSN-Twitter,155305,plan=planB|status=6720d38cf49e1bd1|t=5|p=P-takedown,3b59868b49b1169743536f38413d2c9f,721d96d35fab,6cb80d83482e932b4af96afeb502abf4e154f8d9d0fdce7ac45a9b150320058b,44174.0
,OSN-Twitter,63337,plan=planC|status=2471cefd508ac22c|t=6|p=P-ban,f44adac0694fede763d3f1d6d48c0101,876953b9ef,0ba52f9cc8f436b87b80d2dae2695dd0e31781803eab410e570f2b3e365e0660,12969.0
,OSN-Twitter,136834,plan=planC|status=19e495fb1ca467f7|t=12|p=P-ban,e962526c9a091247c9888843b8ae500b,5d301365856d,1d46da8bd9b28005367546cb8ce0f708161cc53f99627d8a2efd9ac18dab7f6a,32105.0
,OSN-Twitter,834808,plan=planB|status=48bafea50ecc1481|t=11|p=P-ban,0b8eac387fa5b0747f2465d50c3190b7,170705f359cc,b9a1d056bae52fb32574f5ee5017aceefc496cff8d1e9f23db3739db7acec5e7,17845.0
,OSN-Twitter,130655,plan=planA|status=373091e2d1f0f5ab|t=7|p=P-restrict,4c1381fc0e25291b44c081f91924bd4b,97c7377c8cb0,9f59a6d608e41621f53949e3d28e36ef2e04c9297388fa45f7530b8ca7555d01,43461.0
,OSN-Twitter,126401,plan=planA|status=8f5694f4f72568fa|t=4|p=P-ban,9c40b493541271b72ce15aa25483fac7,2a1dd969e760,585f4cfdbf55c68c9589c0eb7b429f89b4871e0115127493aa533beb130954fc,8370.0
