domain,transcript_id,signer_id,header,nonce_hex,ct_hex,tag_hex
E-health,E0022532,S0023,E0022532|9|1b52383b6d7340e6|PLAN_C,3fc43631a9c5da7387b14d71d784e6ee,4f8670c99d,a2830ad7c1bde93d8d7c59716203be05471c079eb82ec999a54747df676e68c9
E-health,E0033689,S0108,E0033689|5|9df43385773514bd|PLAN_B,1a1cce34dbe3a06ffd25ddd6d01e4f6a,9f8e960330,726deedf21d3a20e24bec5741147888afc1e3ff8d6205a1ceb0d8637bded99b3
E-health,E0003602,S0031,E0003602|2|7204db50ab1c8bc4|PLAN_A,1cbf953daaa1e24cb3594c6fc6c45d96,e818a4b93e,cbf81c9668bde7302a7ac1c4e9320ba6b95f1b143b366b7997b2a2f260e74a4c
E-health,E0015449,S0080,E0015449|1|31b419a7264af899|PLAN_A,ee85b4c8ed01e7f1d7b56f830b27997f,24a7f30aa8,e6aa28db8b90a414cdaf440c9c9d77b31f438096382f22c30473a36fefc903ea
E-health,E0001885,S0189,E0001885|10|547549b1c17e8eca|PLAN_C,3dd8e02c33afce1e447e320ee51f4fbe,8398fbd83d,c0dbca887f8530fe23493763e44847e919b1a6c296eab39b795c2ae20dce08df
E-health,E0022879,S0063,E0022879|8|e40524e3d72c2a8b|PLAN_C,dedc53afe24ad597b7066b893ec3bb4c,3459607701,6952a50f184658a52a307990e58fa29cf38dcd8da19c6d0fcd64eef47ebdf83b
E-health,E0032168,S0209,E0032168|6|4d3d07adfab137ae|PLAN_A,2e79bec11b11869f99118f27a31a8eb1,86184f8e9a,314809b1121416143dc470756802149e3143332ec1e0638ed0c9432fd5467571
E-health,E0015559,S0127,E0015559|6|4d3d07adfab137ae|PLAN_A,9f601dad733a67948e6a176f9607de5c,6fffdabc1e,bec7811d642fbafa0110836d616eedddf839b60fc2c867f72c57ae0367d15a42
E-health,E0005162,S0149,E0005162|3|364f0a884a0d5051|PLAN_A,55971d4f7123fa15fc9c257fb6b9deb0,9db689e10a,f0073079a70cf31cfb17a4e8b52297f570e4e0cbb8ff439f8e7e1b0cc2de19fe
E-health,E0036886,S0093,E0036886|2|7204db50ab1c8bc4|PLAN_A,dd1cd301adf23574326cf116c618c9d4,4f86f94093,3a156afd10cb9ffffed73630d568428511c2df53e784f417e79fa8ce13a32b6c
E-health,E0022680,S0147,E0022680|10|547549b1c17e8eca|PLAN_B,88bd4a45242a00eb67586e5ac67aac5b,1a9240c970,f1241b029f2252cb08f14a642e37950863f34701534f562cc55c5d11d60ef75e
E-health,E0040770,S0036,E0040770|6|4d3d07adfab137ae|PLAN_A,6f9b7d96a87e0f11394274c4b3f01cec,c0552122e1,a2777761bc86f2c587ab32afbb805a845c12014a02eb12944b9ddf27d2c5bd6b
E-health,E0023650,S0200,E0023650|1|31b419a7264af899|PLAN_A,aabf90a880a576ffa11d23a5dd02b455,e71dfa7f91,c2b982bce40811b4ff329b7b443e675246fd62214257c70a31d7509adee70091
E-health,E0035022,S0073,E0035022|9|1b52383b6d7340e6|PLAN_C,54112d503e0da3402fd448cec7f53ef2,10f955fd3c,0fd642f56da280faa6005cf81d3128cd7dbc09110ebaa78bc4eb1e081a9f90e3
E-health,E0000697,S0027,E0000697|2|7204db50ab1c8bc4|PLAN_C,0555e2adfa83ede7208feff7bae5696a,81a9403d28,31ee783fe095e1ed7ec11de3a420a150115d2f720b973e43e72b4533a2426c78
E-health,E0023353,S0068,E0023353|9|1b52383b6d7340e6|PLAN_A,f7efa03395c915eb800818ec40293123,733d53873b,70b1ffa886e8164dede1cd15ca093219eb91a9b1d34cdb525ac90201cc4b7b8c
E-health,E0027879,S0164,E0027879|8|e40524e3d72c2a8b|PLAN_A,ad294824709cd0f7218abf7a40fdfcbd,7027b42584,0e210e17234443bfad2ee9fd574f1409916a831fd34d2f5c08e02d15a029e3f9
E-health,E0007369,S0104,E0007369|6|4d3d07adfab137ae|PLAN_A,1178853595fa6c674d5b1e0e8363356c,fe58852a65,bde50fa4ce2679d94e1b08882f2338fc8cbc8a1bbd84fc31657652ac2e46792f
E-health,E0002512,S0084,E0002512|2|7204db50ab1c8bc4|PLAN_B,aaec2e3d23db3281530c33401682acb6,a5ccda7db7,d099f09989299a003433de1da7cbd1377db7a0e5c80a8703e8be838a85bca6d5
E-health,E0027446,S0203,E0027446|6|4d3d07adfab137ae|PLAN_B,b17871369a5ad588f170e212444d75e0,1effd4049e,101db8fe125d0635bdd9a92732f36720b688b439a4bf8a008374f62f188f1165
E-health,E0013134,S0001,E0013134|9|1b52383b6d7340e6|PLAN_C,a96e7c40627a38fdf074b0134f635790,6afcaadc3a,d440fd2f617d76b93ab0edd30bc00da0801ea1049f82bb3834cad1748f18bf78
E-health,E0002375,S0086,E0002375|8|e40524e3d72c2a8b|PLAN_A,2849afab47b0bdd5c7b22e65c9c0ac52,d08bcccd63,011e2bf07fadf4297e104e6dcbbd05e5e6c0cbf6607a16b18597ed145d89e57a
E-health,E0018209,S0057,E0018209|5|9df43385773514bd|PLAN_B,ed16f575fd10bd80ca03964a76f79f81,714fe9a0f5,544d7d81d0fe70524c3cd1ea780a8958e16e96fdb676fbfacb6ca86d2c9aef64
E-health,E0005698,S0215,E0005698|6|4d3d07adfab137ae|PLAN_A,c75a7e40038a658338e0b26ef1a1e791,828511242d,de82ed5e7ad3211f1f1284acdec4e6fd230d39ab0e56d40514ae7b8ac81e4a79
E-health,E0013406,S0146,E0013406|3|364f0a884a0d5051|PLAN_C,df2079cf35f962cc8a010bc0cf5a492d,5b20e9b9d3,339fb10bf07aa09a97f0cb8e702fa3ef0971530432ec7b41ed4f0d70fefea8ee
E-health,E0027681,S0031,E0027681|3|364f0a884a0d5051|PLAN_A,f64cd14e0e5ae556b246945c0d3445a5,c06f5b9c50,22be0ff8aed7bc758dd882e398c6a417d14bafb3f975ccebc797747fcfd359b1
E-health,E0033734,S0200,E0033734|2|7204db50ab1c8bc4|PLAN_A,3195ea1d88f2099f7f8b8c5ce165b74a,4539050646,e242b047671d62cac1552811bf8f9a6d2a26f51a1a99425ff038d4501c10a59c
E-health,E0031189,S0090,E0031189|12|ebd40da46d8f3629|PLAN_A,7d3f6ed8585f875650d065fc7b0e49c0,e270b6580f,c3d2644a4d3bcc73b7892ef0fd8a00480f44c10efbf6503478dd60b4d1f205ff
E-health,E0002289,S0051,E0002289|9|1b52383b6d7340e6|PLAN_A,f3cdc2f44d3feaedd97dae95074b4d12,7a405bc487,b989e647335e0c5fbee5f8f3a2572423f25ba4894fe0a81a4077aac2297c7f9e
E-health,E0027856,S0190,E0027856|7|d7f0fa9f535d2587|PLAN_C,190d1d374d01ce83d60aa2e3ae3482e8,ac62636a24,88131b56166aec9d861639dbce660d124a28ad19375103fefb9b0e1f477d13f5
E-health,E0018278,S0030,E0018278|10|547549b1c17e8eca|PLAN_B,321f5d14e8b1b43c09b608e8b366740e,70ae18e7e7,871662f3921fda173533749aa1ec0c344d25d76d6b1bb287fd037201aaba870a
E-health,E0005115,S0157,E0005115|10|547549b1c17e8eca|PLAN_B,2782021d8898c3553fa15402771ddde2,5997253904,8add17a7edd27d7904e1ce8ee47ff34419b3e9a0fc243e43b34032453755f935
E-health,E0040408,S0118,E0040408|3|364f0a884a0d5051|PLAN_A,a903fc9373c32d4db6ff99f7bf0613e2,1c564cb530,08dd29472229da1f93cd9fbe08b86506e7a8851e6ab88c7b17fa3e998858ff1a
E-health,E0031847,S0200,E0031847|1|31b419a7264af899|PLAN_A,46fea984100be8a64f739fb36d132384,daf881d596,fc91fadc585367d514c72d2b0d7033b2141da375d8a0d52a3dce4376c282e7de
E-health,E0009129,S0016,E0009129|6|4d3d07adfab137ae|PLAN_A,c76018ab9492a929038ee09909c5210d,88767ffe95,70be7be8a94b4bdb91d69ec556bf936a624bca340422da90c00c82bf6e3c4d91
E-health,E0030623,S0074,E0030623|3|364f0a884a0d5051|PLAN_B,b1d7b1ccea8763730ef6bbb4c52db024,69c5e29696,89949fc05ebbd773f7ab468432bf414bb7fef5963fef276f2d95177e7a46e107
E-health,E0043832,S0083,E0043832|10|547549b1c17e8eca|PLAN_C,e8b4421c4752ce7022f53aabdc62d7ec,e5a44d8d0b,eaeb59663773a94ad5660660e8540ba5501440eab4716969fdebc9fd76782311
E-health,E0005552,S0007,E0005552|9|1b52383b6d7340e6|PLAN_C,fb67bc0154d8b86f9b3e38831ff23cc1,e4e0c10ff3,17f96df9e5c2aabc816b0e585f1ba0a33f8a0a134c0a43d2c94f8764a0a56cbf
E-health,E0043647,S0096,E0043647|3|364f0a884a0d5051|PLAN_B,c654a04898e01bbd8109ad0a177b66d5,359342465e,f130a8bd471901319acc7f2aa1553ef7099ea15d7522154defef8ff667666616
E-health,E0044105,S0052,E0044105|9|1b52383b6d7340e6|PLAN_A,1e349a00d9a780eed53c2f3a6dfce913,cd42e4073f,272dd478f28d1d540be5ee082df9413783ac87e738789414eace0c949342850d
E-health,E0007936,S0098,E0007936|9|1b52383b6d7340e6|PLAN_A,e6489edc9f2669e2ae992d16dd692451,371f0a088a,2fe63d678920b752acedff5c0d06abcf8ae54c261280827e3fe43675c367b1a3
E-health,E0011137,S0077,E0011137|2|7204db50ab1c8bc4|PLAN_A,f7edaff255379e2190733a713752a696,6ed8cffab3,8a3bf1562a22e8754c11801a4e93b04fee81b95be3ebb79845dfc96cffc3461e
E-health,E0038473,S0108,E0038473|12|ebd40da46d8f3629|PLAN_A,14a1e4bd4a6af8725f4c7199240dd988,c009d053de,73baf5efd5831e3dc9b281df2c771b114a041558faa0f4a5d2b1075c26de0f24
E-health,E0010198,S0004,E0010198|5|9df43385773514bd|PLAN_A,e70595bf444622b76f021f73cb0a529a,045db589c2,d4d78e159fbf957e5fdd9ebed758c7172747860e4f70a024450f7df08afa140f
E-health,E0016577,S0023,E0016577|8|e40524e3d72c2a8b|PLAN_B,dbd6843a750276302af5d468b966d24e,c1ec03f9e9,defefc10c6bc66e82334fa76dad645b53f352f9ca0f017558b0344b12b532bfc
E-health,E0023771,S0163,E0023771|3|364f0a884a0d5051|PLAN_B,dd05cff0a9aaf19a1aba3cac19cc5eb8,2be47667e3,e2c20ba4fb76953134c34cb7e6c7a8f947b87fd7c887501abb6fbc1debeee0b3
E-health,E0022024,S0069,E0022024|9|1b52383b6d7340e6|PLAN_A,a8e44b377336973a0b8dfd32f8e50934,568d203387,5e0d0ae75844d0329c66c5e6b4fb0e6f9f122e19632634ddaac1a82e7354b7bb
E-health,E0039676,S0114,E0039676|8|e40524e3d72c2a8b|PLAN_B,e3ca1b6bd646c9bf99baaba4e3b1afc4,eb4c47df8c,48e6f8574193ff5fef6e0d039c50473eaffd415cd37ead9a0c553c9016199add
E-health,E0017715,S0098,E0017715|5|9df43385773514bd|PLAN_B,6f884c907dcbc3ff035220d109126ab5,13dc95acb2,b0b5dc6e6e911351eb97d3fadc060187b558eb62691276bcdb77706f86709876
E-health,E0044692,S0062,E0044692|3|364f0a884a0d5051|PLAN_A,78cbc8aac1362c52829479dac8aa9286,ed83446622,2257932e5ae29bf00efca59c1b503568e48e5321c212f63405453bcf7c5b43bc
E-health,E0040986,S0033,E0040986|5|9df43385773514bd|PLAN_C,c2ca9685ad2163c0231b423178e6eddd,a7a9906660,c1fe1fc1ca1ca8bbf00f4eb066f196c34621f6114836b9a07aea85a64b565cc9
E-health,E0041120,S0006,E0041120|3|364f0a884a0d5051|PLAN_A,ad0b4742d489fb7d7082319ae6b01dee,8b992c49ee,b5b7590ba501659799a775ef3df7cdae8a0e02effac8647ef17f91831065bb7d
E-health,E0026696,S0202,E0026696|6|4d3d07adfab137ae|PLAN_A,3e08087263a9f676f2946860e3afd642,11451d364e,8927edd6acf4fde32e8f2c3aab65b9f56534c40897ff2ab147b7def15ea92782
E-health,E0022171,S0206,E0022171|3|364f0a884a0d5051|PLAN_A,96b80baaae759d36a10fab05bc808165,4f19573012,dac52122ffcb90edf83108fd66ea26c3626eae135c3b3679520018a9da3c8a62
E-health,E0042096,S0009,E0042096|7|d7f0fa9f535d2587|PLAN_A,aca2e8a1957c279acaead76da299dedd,454bda803a,d8ac9ea608e7fa2b54b540d3088fd1c391b861d5e26a4dfa1c9eb0179bd5ff5b
E-health,E0033821,S0035,E0033821|12|ebd40da46d8f3629|PLAN_B,4570048a5c695cc48e50b7a17ae3a2c8,d81d55c5a4,11fade6a94da57ffe3951a5fcc186ef2a850d24c507bc4a3145c4c7face76595
E-health,E0013636,S0216,E0013636|7|d7f0fa9f535d2587|PLAN_A,a9338921b50444df582d4d29145ef710,0482b8c052,0d9c9b88b29b31dab959bab0f5088e4a86233e2a9d52965c8f375ed002f501f2
E-health,E0029249,S0004,E0029249|11|c5e9635ef32d2cd5|PLAN_B,e89f67a1167a04c1baa589bb71dcc322,b18ae57485,c26f649ecf8af1bede96bc516baa66c4c1ea00243c89abf666818c8603ec6cd7
E-health,E0013395,S0099,E0013395|6|4d3d07adfab137ae|PLAN_C,337d883bb8cae8939080a425863987f1,81a12569e2,8968357c700922daed8dedba8df9d4a597b20393e8f21c464882aaca8d949383
E-health,E0034397,S0018,E0034397|8|e40524e3d72c2a8b|PLAN_B,11e9d6e29107bdc32c8e62ec3651e1eb,cbe433f7dd,df3323da5b2fdfcf87f54cdb9d950bbc274efc3010760b6bddcb653120af8072
E-health,E0040932,S0042,E0040932|1|31b419a7264af899|PLAN_B,eca63bb1956a588c5682606296c69872,d3cb53a160,9f9b198cf5a3222de5d0462dae9ed72899e1053e0120e807b00b340f5ce94835
E-health,E0039922,S0142,E0039922|3|364f0a884a0d5051|PLAN_B,0b1fbd90347a0144bdd8a8664d1a173b,a0b952ab58,ccb72a532578080084c25aa4533612b0f1b1694d1d6073532ebf2fb7bd3e3d5c
E-health,E0002401,S0171,E0002401|8|e40524e3d72c2a8b|PLAN_A,4fd95ef79537bdf52844a474b9346b61,a24f3c95ac,ed875c7b439df1c09c0fb1df2007c2c9442b5090ceee22bc4529bf744b372220
E-health,E0037859,S0116,E0037859|4|161521aa60689725|PLAN_A,b67c9f6b492848a4aed05f988fa235c0,4e7a41062f,18c7f014a40436129159ffd06b2cba1ff35bcda842c971e7258771378ea45678
E-health,E0024385,S0178,E0024385|1|31b419a7264af899|PLAN_B,8674af41226e85ed2154a80d93bc0203,d754c1e63b,27221d7396995e657bcc0f8c5abe1171c1cd02b220ed892d0e5efe81fd1d8b92
E-health,E0037246,S0171,E0037246|5|9df43385773514bd|PLAN_B,4a7254ee8590da712c7dedfe23cdb84a,a8bd8b023c,728f85fb17c4a0f7e59fb2b594c46af2ab6d8c8e606177bce1bcb5e2e8b401ea
E-health,E0041591,S0045,E0041591|3|364f0a884a0d5051|PLAN_A,fbf8592325215652baab7b4167b7043d,7ee5e7b24e,27586a1992479cc9b9ce4ca6e5c164bfcd76ed8c529a83c3c4b945b0980de8e5
E-health,E0017544,S0041,E0017544|10|547549b1c17e8eca|PLAN_A,ddc2911014a65ae6a6ba0a231f4ee93d,078759707d,4e70b9dd455931af81e402c10b467c54500c014e48b24b4645ee1b715a1ceb26
E-health,E0038437,S0123,E0038437|2|7204db50ab1c8bc4|PLAN_A,adc860c7c60e4df3e2233ea06c0d1ae5,2369cabd7d,09b8e37cdcbb95e5f68bf506d24814374b91671b667390fc552ec0bc72a62146
E-health,E0025111,S0009,E0025111|1|31b419a7264af899|PLAN_B,8898f7b4190124691d0232894b3c5c6d,9ec3bf16ff,ba7fb4eadcbeaf4aa409744092b6b62c6b7e7a19d8a329f623f93237862d6f89
E-health,E0001067,S0063,E0001067|10|547549b1c17e8eca|PLAN_A,27a1a6e22077b071ef64528d03e32a15,7ca2bd4f0b,f02a975a6afdbb1ef7c8392c4faa976a68b241991ae5bcfd96a2b1302f6cf403
E-health,E0037395,S0200,E0037395|3|364f0a884a0d5051|PLAN_A,0ae9243db9957b0d9e47a45e86ed3885,d93d097982,830d77102a9c46d3efa3a149dbe67e7121a5d157fbffc2e1010f6df94e32f3c9
E-health,E0018043,S0009,E0018043|10|547549b1c17e8eca|PLAN_B,c47099fe4aab469aa2017e16f385cdb6,d2ea05a323,09b39bf48a3b2d8324cd783322fd334199e3d644c98c3816ccf7d8afe991b12a
E-health,E0012188,S0048,E0012188|9|1b52383b6d7340e6|PLAN_C,1335c3dd2866c8e384453d694fe293df,501ef89385,1f56710eded7f086a378a5c28b866cda282cc8dd60099ea8eb12891123161b9e
E-health,E0011706,S0061,E0011706|8|e40524e3d72c2a8b|PLAN_B,36d3188b63b9bb0000f023a70e63bc90,c74d04c7e8,e616ef3def628b729013fc2eff531862cfdcdef7d565adb418cc2d9cf58668e1
E-health,E0043704,S0033,E0043704|3|364f0a884a0d5051|PLAN_A,7ba1525c56a3a46d1b4abe03290c7127,a67410d4ef,b38c164f0e72e6d95d98d4193c7a1bda6c43373bef78c37f24636cccc9b831a9
E-health,E0028921,S0110,E0028921|5|9df43385773514bd|PLAN_A,a0bb58a1f40958f2e78829adaab07ba6,349b0ea5ca,bdc758e6e2e47fa37f53bb891013cb16d66ba12d1270dfdef77b61c8f6a3b172
E-health,E0009723,S0185,E0009723|4|161521aa60689725|PLAN_A,7b591deb4b8236ed8dfc56c5bb1469c8,ee9096cb07,4d7cd9b5ca7fba5d5932a49aa7d7d6625285429fda87890150832231e56dc954
E-health,E0003978,S0049,E0003978|9|1b52383b6d7340e6|PLAN_B,3934898ba89bd602778709711aedf803,4886dc8373,b6c0560e338c5614d71a866b0e4016f8c3e48827af8dd527ef3695275cc19164
E-health,E0005076,S0089,E0005076|7|d7f0fa9f535d2587|PLAN_A,a8e20c793aa1b44a804fc704eccf4fc3,608dd67004,a82f997bc6bb27f503f36e68d0a2aa8d38096f6b700e9a62d8beefc16aede7e2
E-health,E0035131,S0006,E0035131|4|161521aa60689725|PLAN_B,2445f74a18b06ca915ff3ce82c1dbc4c,885a5d0566,be225d88d797910e8a21f2a639adce3ff6a52f84ba3e862756c84631fbbff186
E-health,E0011103,S0122,E0011103|4|161521aa60689725|PLAN_A,817e6fcf1ae5fa52aa1d594692a0f03b,556e97a3d4,d9e9b805043c1b72f9d18e04530ea6437253de1e8687f74625822794a0e57a08
E-health,E0025415,S0188,E0025415|4|161521aa60689725|PLAN_A,94ffb7c87a6ab129ca726161b0773b0a,2bbb2d4fec,419aba4832cdf80e2445a7d80f1be46ad7be593534611ad4249e40f107041eab
E-health,E0010328,S0127,E0010328|9|1b52383b6d7340e6|PLAN_C,a0f130763107e275bf37b6b76e16f62f,be3701aa0a,b47d843dcc6dbccd5c7100fb02e0ab412b77289cb114a77d5cfd25f589db228e
E-health,E0021003,S0197,E0021003|9|1b52383b6d7340e6|PLAN_A,36cb2e9e38ef2c5703b462591f530e6c,820ce9848d,a1ef7605652d10a2532da40add87954daab7e4c26f311bf7209d155eb9f5bb57
E-health,E0004139,S0034,E0004139|10|547549b1c17e8eca|PLAN_B,d28a4ff06b44f59a43ffc502d04ff721,b58c694de8,ae4605716035f43fa20f3c1dd9a841c2f2f94c5bef53a0d1252fcb9329d5d2b9
E-health,E0003968,S0217,E0003968|10|547549b1c17e8eca|PLAN_C,18771f7b13da1652cc0870891112e8a5,1ad7cfc96c,7bcdbac366b6531df2f1b285abd4dd8c4bcc3947bd7902a4752bd6146d0c746e
E-health,E0035252,S0203,E0035252|5|9df43385773514bd|PLAN_A,ecba2c7733a8a2abbdb44305e9370a0f,5d87f3f144,8ef86a8d75bd285c25e0dedf9a859961f556d3b94d5288af7ed2653dd63488c7
E-health,E0015153,S0200,E0015153|2|7204db50ab1c8bc4|PLAN_B,b6df06f3194d33ecbbe8c16ee11c184e,245a8b9dfa,a366b1e288c48aa86e4e143e1b11458a381f80f64840c9848c5a636ae5abba36
E-health,E0017272,S0127,E0017272|2|7204db50ab1c8bc4|PLAN_B,95858aa1fff1998533bbb7934710c79a,478687b6a3,ce1ca840b820384beed9a72cd5634aa628bf229fad270798d9227ccf9c1f5115
E-health,E0011123,S0101,E0011123|8|e40524e3d72c2a8b|PLAN_A,bb06c8272763b4c017ad7fd6489221a5,7f63171ad3,b32607f8b745804999626c9ad1fd6e01ad497e2b32d66c50d925beb219be1981
E-health,E0041721,S0108,E0041721|4|161521aa60689725|PLAN_B,a4a70fc384502da169fd72d2b6d4dd43,2a3ad48d78,1d64db1b9a977faa7dc7871f4dc6f4e97ab0f05ee6ef2c97cf8cfc4e3f1fa2f5
E-health,E0041224,S0122,E0041224|5|9df43385773514bd|PLAN_C,a142c6e273fd7317d4ed324faeae67a7,8046618e6b,5aa75544c33d215677c91c9430129ee91221ca80450b8216f5aa58ae23320128
E-health,E0027655,S0206,E0027655|11|c5e9635ef32d2cd5|PLAN_C,3dc0f289cd9251d2182c5e60cefcc9d5,bf804f0c68,9278dba77615836e2b036bcadbab81c8c3b8540818af8162f840d19dc6681df3
E-health,E0044139,S0055,E0044139|10|547549b1c17e8eca|PLAN_B,7d9fa705b55ce6353997d3752e12613e,0962c7fdaf,28f1b39fc2b6ee1481cf419ac53f7dbada5b15e1ac1eac866c09cd73424b5dfa
E-health,E0024895,S0077,E0024895|6|4d3d07adfab137ae|PLAN_A,90f8a40c10fffd8c70f8c6fcdcc34c1e,920293e64b,865df99b181b17668a756ce65e584c5bf2ac22b78666377a7bf95f63edd37f8a
E-health,E0010460,S0102,E0010460|2|7204db50ab1c8bc4|PLAN_C,9b5d9dd4e4175fec888b6ee19ebb2fe8,2523a2d25a,7221f5818fb2a634249a54efe88d87c81b34a5e4fd497efc606d6bfdd80d6128
E-health,E0037468,S0123,E0037468|4|161521aa60689725|PLAN_C,40cb61cc7162ccb0c8e2475b69579e34,027ca4730c,f474dd9af977a463688d066ca2900d82209ce2d31e75563225649a058d513ad7
E-health,E0019132,S0135,E0019132|10|547549b1c17e8eca|PLAN_A,1f13d0965efe28826a6b4969f9eab0ca,35b8070a29,a93334625e555861662146d86975370fbcd5db786e7903cf85cd11a27987781b
E-health,E0032118,S0084,E0032118|8|e40524e3d72c2a8b|PLAN_A,61be4519455950ed93c489a64c64723a,bf113f1563,fae174aa7a63da17e09225bc3c3befbb90af8e8d28c8fe78eba0ff77daad71f8
E-health,E0017820,S0002,E0017820|11|c5e9635ef32d2cd5|PLAN_A,0e0330003f8d0febec9ce427d6bba9f8,0726dfd24b,8123f6f2f0546aafadcb64ea4797b63a6b5ea46f3a959859d6b668d43eab7dc0
E-health,E0010648,S0197,E0010648|8|e40524e3d72c2a8b|PLAN_B,06e071995afdc07a29381584f409b547,666ba5bf70,57df6d9bf51b987b35f5ba069fb2d7510d3ddf93bd611f27c27cc93689ff7836
E-health,E0041829,S0030,E0041829|10|547549b1c17e8eca|PLAN_B,5b1b327ed176df8e4ec3f6870826e9cd,24728ade63,cf250432b24cbb9cec542f4b8625c6343ac94f94ea9007322114d7a08414a26a
E-health,E0023568,S0081,E0023568|8|e40524e3d72c2a8b|PLAN_B,5c6a5b9f37a2efc9c19497abf991c795,2c8ccb6ea6,32d6b656126c1d32fb577898c4ac12ef82908634061b7ba707b35391299e3a9c
E-health,E0007870,S0220,E0007870|6|4d3d07adfab137ae|PLAN_B,bc4c1ad2a1f1634ddc078b8b11259c1c,e5f44a188e,d494cf8d14ecb6af1e565f6319b9cc760911db18d5abd85bcb8ada71713f49a9
E-health,E0020623,S0092,E0020623|12|ebd40da46d8f3629|PLAN_B,691a2975607beed9eff4a0086f693660,1c2e5ca957,5d4ec416fa5a50371d27926cdb2caa64a46ab8f6fad3bd29f61ced2e46ea3181
E-health,E0009646,S0024,E0009646|2|7204db50ab1c8bc4|PLAN_C,8310ba84c00298f402c7e650877fc4f0,1d83adb41b,5bd6693b7c5668740838ce844862b5cb52703903ac41ac0eaf1d5daea20518dd
E-health,E0005758,S0059,E0005758|7|d7f0fa9f535d2587|PLAN_A,815dffa09819ae83d6e50ad70c8119b6,c69251a0ce,3b9112c4f1ad1ee535da7a55966bf2a8b5bf6d1c5260148c9e8402768a8554a9
E-health,E0028375,S0193,E0028375|5|9df43385773514bd|PLAN_A,d599cf0025759e51b62456a13fbbad08,ee4a97b5ba,62e155d0ea8c92d9a6b4e5957f9d5fff3e534a1c63c231da1abd8667b985f501
E-health,E0013020,S0110,E0013020|12|ebd40da46d8f3629|PLAN_B,3e5b3f263fcc19dcc392fdb94fe0d155,b010e786d1,6d8554cca97227e53443c17ba1c8517dd064fb6a570990e05b62d6c899d82522
E-health,E0038632,S0131,E0038632|7|d7f0fa9f535d2587|PLAN_B,48cbbff803c5c18e10b9f1f191e391fa,b9db0d0e84,d1e6807ca30a8a453ba5adb394d3536b5a9ce5e36ba4601f2e6067dda9d70f0a
E-health,E0002749,S0011,E0002749|10|547549b1c17e8eca|PLAN_B,b839aa794f3a02ab2270c3076a5c547c,25964bc545,ab990d83bedd3f5e4cbcf44e6f2a9b6394582c368b649dcc1cd4ade7bb1a7948
E-health,E0034480,S0207,E0034480|2|7204db50ab1c8bc4|PLAN_B,5f6e050c561dca10fe00e90e675d1b85,0c4d5a42db,de62d1a6a64d74c2e33acd5229828f7f0ff52f00fbc5cf3febd11c3ef64f02aa
E-health,E0023090,S0148,E0023090|3|364f0a884a0d5051|PLAN_C,fc51d53a41ee78851ff7a6a40aa96cb6,e197adb29a,6ad76cdf2306f2e41fac45cf4973d40111929d0090034221d4f06740ddbcdea9
E-health,E0013519,S0021,E0013519|5|9df43385773514bd|PLAN_A,3343c8dd4bc7acf67e937c68d840bd48,b1204efab4,934a88618865f4ce86a7d60c886005a8e6a4c8d29cf028033b1790fb81170bec
E-health,E0001230,S0120,E0001230|10|547549b1c17e8eca|PLAN_B,cd83b90e0fe358e22bcffd0534df26d3,d39319609f,b9e611bbdcec3310981e52d9e9a20655d94b2c1b51f4d89187f7cc9588ba8fef
E-health,E0014469,S0099,E0014469|11|c5e9635ef32d2cd5|PLAN_B,73c5f8edf961e234c790e94d4aaf36be,1a2b652909,070928e72f761c089c07f36dddb92537f8528fc8104631594aa30b10f96df17e
E-health,E0014750,S0058,E0014750|12|ebd40da46d8f3629|PLAN_B,16ea115e6182b6920f5f72da8b1dee55,71251b7d74,45fccd5f7e9bba2aa12eaf3278714dd402fdc9c4ab53f1a108a1138111f74488
E-health,E0027821,S0203,E0027821|3|364f0a884a0d5051|PLAN_A,b4dc490e9956df261f65d818686ec8a6,bbf7a869fb,95e18bf58d88ee45af49714b463b8da25fe3fe9ed4b25c5689174883cd740a62
E-health,E0020494,S0028,E0020494|2|7204db50ab1c8bc4|PLAN_C,fd54ddd0f4a3850da80587fc334906e4,fd78bac6e6,d42bf9311612c80e76d66ff3476ffe51be39df1cc5f60dc5002c6e6710994e70
E-health,E0034093,S0100,E0034093|11|c5e9635ef32d2cd5|PLAN_B,f567c13675f991fc04adf047e9c4939e,f73d1058fc,d0b9eebd8f7801f43825002b4494058894b65bd34c15eb5c3817627b3f5051c4
E-health,E0004297,S0108,E0004297|1|31b419a7264af899|PLAN_A,85ef729903e6de6af47f6a8b3b88ab1d,3d62d87740,60b4e4a4fcbb99218c1d50bf951bce3cedce765cbf72fa8645dac1d193307e18
E-health,E0027687,S0217,E0027687|9|1b52383b6d7340e6|PLAN_A,829698c520e805000a7f4dcdcd53b934,54f6e7d782,e0ae1fba035c1a18fc38507d72d183c56e9953d010acd6ece47d630cb36b556d
E-health,E0007792,S0176,E0007792|9|1b52383b6d7340e6|PLAN_C,5ff64d326556cf742b9412b4e3066c7d,1bb0a69f06,5f5afe72d9aca4d37d101c902ca0c75830ee1c43a60ce3e536a26a5eaf2aa85c
E-health,E0008699,S0173,E0008699|3|364f0a884a0d5051|PLAN_A,bdeddc3b82636e24690a374bd7a49a68,39a4c8547e,95e6909d5265298070406b703e70c327c0ff7f161728db2026ec2502cda56747
